"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-28"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 울산광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2220","울산광역시 남구 야음동","881","0881","0000","롯데캐슬골드2단지","84.9600","202511","01","58,000","-","23","개인","개인","2008","신선로 46","-","중개거래","울산 남구","-"
"2221","울산광역시 남구 야음동","763-2","0763","0002","남운진주맨션","63.5500","202511","01","12,500","-","1","개인","개인","1988","수암로116번길 59-27","-","중개거래","울산 남구","-"
"2222","울산광역시 중구 다운동","768","0768","0000","다운","49.5900","202511","01","8,500","101","15","개인","개인","1992","다운6길 16","-","중개거래","울산 중구","25.11.26"
"2223","울산광역시 중구 다운동","702","0702","0000","한라동아","136.3700","202511","01","32,650","-","13","개인","개인","2002","다운로 175","-","중개거래","울산 중구","-"
"2224","울산광역시 중구 동동","470-6","0470","0006","현대골든타워","66.8400","202511","01","14,900","-","9","개인","개인","1990","산전길 29","-","중개거래","울산 중구","-"
"2225","울산광역시 중구 약사동","1101","1101","0000","약사아이파크","72.9800","202511","01","58,500","109동","9","개인","개인","2015","평산로 50","-","중개거래","울산 중구","25.12.01"
"2226","울산광역시 중구 약사동","707-42","0707","0042","삼성래미안2차4단지","112.6387","202511","01","70,000","-","6","개인","개인","2004","약사로 15","-","중개거래","울산 중구","-"
"2227","울산광역시 남구 삼산동","1605-3","1605","0003","현대문화1차","59.7600","202511","01","18,150","-","10","개인","개인","1996","화합로102번길 10","-","중개거래","울산 남구","-"
"2228","울산광역시 남구 삼산동","172-1","0172","0001","세양청구마을","84.9900","202511","01","38,270","-","15","개인","개인","1997","돋질로401번길 12","-","중개거래","울산 남구","-"
"2229","울산광역시 남구 삼산동","182-1","0182","0001","아데라움","84.9991","202511","01","52,500","-","14","개인","개인","2005","강남로 348","-","중개거래","울산 남구","-"
"2230","울산광역시 남구 삼산동","1529-1","1529","0001","벽산강변타운","59.9250","202511","01","24,700","-","23","개인","개인","1998","화합로 250","-","중개거래","울산 남구","-"
"2231","울산광역시 남구 달동","758-2","0758","0002","달동삼성1","77.0400","202511","01","25,300","-","1","개인","개인","1997","신정로17번길 5","-","중개거래","울산 남구","-"
"2232","울산광역시 남구 달동","1395-13","1395","0013","달동우방맨션","43.2600","202511","01","15,400","제1","12","개인","개인","1998","도산로 59","-","중개거래","울산 남구","25.12.09"
"2233","울산광역시 남구 달동","578-1","0578","0001","번영로코아루더클래식","81.9035","202511","01","45,000","1","20","개인","개인","2017","번영로 165","-","중개거래","울산 남구","25.11.20"
"2234","울산광역시 남구 달동","118-3","0118","0003","달동주공1단지","41.8500","202511","01","15,800","-","15","개인","개인","1993","번영로107번길 22","-","중개거래","울산 남구","-"
"2235","울산광역시 남구 무거동","1553","1553","0000","신복현대","59.7600","202511","01","12,200","신복현대아파트 102동","7","개인","개인","1996","신복로72번길 29","-","중개거래","울산 남구","25.11.28"
"2236","울산광역시 남구 무거동","1594","1594","0000","무거위브자이","120.0050","202511","01","73,500","-","13","개인","개인","2013","북부순환도로 35","-","중개거래","울산 남구","-"
"2237","울산광역시 남구 신정동","1639-1","1639","0001","문수로IPARK1","101.5519","202511","01","95,800","-","4","개인","개인","2003","문수로409번길 20","-","중개거래","울산 남구","-"
"2238","울산광역시 남구 신정동","1919","1919","0000","문수로대공원에일린의뜰","84.8107","202511","01","102,000","-","2","개인","개인","2023","문수로463번길 6","-","중개거래","울산 남구","-"
"2239","울산광역시 남구 신정동","495-44","0495","0044","수앤에스","84.5400","202511","01","32,000","-","10","개인","개인","2018","중앙로258번길 5","-","중개거래","울산 남구","-"
"2240","울산광역시 남구 신정동","851-20","0851","0020","신정현대홈타운4","59.9700","202511","01","33,500","-","13","개인","개인","2001","대암로 51","-","중개거래","울산 남구","-"
"2241","울산광역시 남구 신정동","1877","1877","0000","두산위브더제니스","121.6550","202511","01","48,500","-","16","개인","개인","2010","신정로203번길 61","-","중개거래","울산 남구","-"
"2242","울산광역시 남구 옥동","257","0257","0000","옥동서광","84.9800","202511","01","73,000","101","3","개인","개인","1998","문수로314번길 11","-","중개거래","울산 남구","25.12.01"
"2243","울산광역시 남구 옥동","183","0183","0000","고려청구","84.8900","202511","01","23,900","-","8","개인","개인","1991","문수로335번길 53","-","중개거래","울산 남구","-"
"2244","울산광역시 남구 신정동","1889","1889","0000","문수로2차IPARK1단지","101.4887","202510","31","105,800","-","1","개인","개인","2013","동산로69번길 13","-","중개거래","울산 남구","-"
"2245","울산광역시 남구 달동","1330-1","1330","0001","삼산선경","84.9750","202510","31","31,000","-","20","개인","개인","1991","돋질로 262","-","중개거래","울산 남구","-"
"2246","울산광역시 중구 태화동","412-2","0412","0002","진영동부","59.9400","202510","31","16,300","-","10","개인","개인","1994","신기12길 38","-","중개거래","울산 중구","-"
"2247","울산광역시 중구 교동","216-1","0216","0001","교동","52.8600","202510","31","43,960","-","4","개인","개인","1980","초은길 5","-","중개거래","울산 중구","-"
"2248","울산광역시 남구 삼산동","324-17","0324","0017","한화꿈에그린아파트2단지","127.4689","202510","31","60,000","-","23","개인","개인","2010","산업로613번길 29","-","중개거래","울산 남구","-"
"2249","울산광역시 남구 삼산동","1529-1","1529","0001","벽산강변타운","59.9250","202510","31","25,900","-","10","개인","개인","1998","화합로 250","-","중개거래","울산 남구","-"
"2250","울산광역시 중구 유곡동","142","0142","0000","유곡e편한세상","84.7259","202510","31","56,900","-","5","개인","개인","2010","평동3길 2","-","중개거래","울산 중구","-"
"2251","울산광역시 중구 복산동","319","0319","0000","동덕현대(104동)","67.4350","202510","31","15,000","4","2","개인","개인","1991","손골2길 5","-","직거래","-","25.10.31"
"2252","울산광역시 남구 신정동","1889","1889","0000","문수로2차IPARK1단지","101.4887","202510","31","105,800","-","1","개인","개인","2013","동산로69번길 13","20251211","중개거래","울산 남구","-"
"2253","울산광역시 남구 신정동","1559-2","1559","0002","송림맨션","75.3500","202510","31","50,000","-","1","개인","개인","1984","거마로 89","-","중개거래","울산 남구","25.12.03"
"2254","울산광역시 동구 화정동","949","0949","0000","힐스테이트 이스턴베이","101.9441","202510","31","51,000","-","18","개인","개인","2015","화진길 100","-","중개거래","울산 동구","-"
"2255","울산광역시 동구 화정동","949","0949","0000","힐스테이트 이스턴베이","68.9187","202510","31","34,700","-","30","개인","개인","2015","화진길 100","-","중개거래","울산 동구","-"
"2256","울산광역시 동구 방어동","1122","1122","0000","문현아이파크","84.8540","202510","31","28,200","-","12","개인","개인","2007","문현6길 19","-","중개거래","울산 동구","-"
"2257","울산광역시 남구 두왕동","747-2","0747","0002","대공원호반베르디움2차","84.8996","202510","31","48,000","-","4","개인","개인","2020","테크노산업로82번길 52","-","중개거래","울산 남구","-"
"2258","울산광역시 남구 옥동","157-5","0157","0005","대륙현대1차","84.7470","202510","31","41,700","-","3","개인","개인","1989","거마로 22","-","중개거래","울산 남구","-"
"2259","울산광역시 동구 서부동","238-29","0238","0029","현대패밀리명덕","59.7800","202510","31","15,000","107","2","개인","개인","1992","명덕로 30","-","중개거래","울산 동구","25.12.17"
"2260","울산광역시 동구 서부동","1049","1049","0000","울산지웰시티자이1단지","84.9804","202510","31","57,000","-","4","개인","개인","2023","서부로 50","-","중개거래","울산 동구","-"
"2261","울산광역시 중구 학성동","469-19","0469","0019","대진","65.2500","202510","31","12,800","-","2","개인","개인","1985","옥교9길 43","-","중개거래","울산 중구","25.11.07"
"2262","울산광역시 남구 신정동","1875","1875","0000","극동스타클래스","158.9600","202510","31","51,500","101","20","개인","개인","2009","번영로 223","-","중개거래","울산 남구","25.10.31"
"2263","울산광역시 남구 신정동","319","0319","0000","강변센트럴하이츠","159.0920","202510","31","78,000","-","2","개인","개인","2011","중앙로290번길 53","-","중개거래","울산 남구","-"
"2264","울산광역시 동구 서부동","1049","1049","0000","울산지웰시티자이1단지","84.9957","202510","31","60,000","-","30","개인","개인","2023","서부로 50","-","중개거래","울산 동구","-"
"2265","울산광역시 남구 신정동","1919","1919","0000","문수로대공원에일린의뜰","75.9378","202510","31","93,600","-","7","개인","개인","2023","문수로463번길 6","-","중개거래","울산 남구","-"
"2266","울산광역시 동구 서부동","238-29","0238","0029","현대패밀리명덕","59.7800","202510","31","15,000","-","2","개인","개인","1992","명덕로 30","20251118","중개거래","울산 동구","-"
"2267","울산광역시 남구 야음동","943","0943","0000","번영로하늘채센트럴파크","59.9120","202510","31","60,000","-","7","개인","개인","2022","번영로16번길 14","-","중개거래","울산 남구","-"
"2268","울산광역시 남구 야음동","911","0911","0000","대현더샵","84.8140","202510","31","81,500","-","28","개인","개인","2018","야음로26번길 34","-","중개거래","울산 남구","-"
"2269","울산광역시 남구 야음동","594-37","0594","0037","신정현대홈타운1","59.9000","202510","31","24,000","-","1","개인","개인","1999","대암로 81","-","중개거래","울산 남구","-"
"2270","울산광역시 남구 야음동","878","0878","0000","롯데캐슬골드1단지","116.8200","202510","31","57,800","-","18","개인","개인","2008","신선로 45","-","중개거래","울산 남구","-"
"2271","울산광역시 동구 전하동","630-1","0630","0001","e편한세상전하1단지","84.9900","202510","31","46,000","-","30","개인","개인","2013","봉수로 290","-","중개거래","울산 남구, 울산 동구","-"
"2272","울산광역시 중구 반구동","679","0679","0000","e편한세상강변","84.9946","202510","31","56,000","-","6","개인","개인","2015","반구로 55","-","중개거래","울산 중구","-"
"2273","울산광역시 동구 전하동","301-28","0301","0028","대경넥스빌","114.8340","202510","31","34,000","-","19","개인","개인","2004","바드래길 110","-","중개거래","울산 동구","-"
"2274","울산광역시 동구 전하동","301-24","0301","0024","전하동현대홈타운","76.1700","202510","31","19,500","101","23","개인","개인","2002","봉수로 370","-","중개거래","울산 동구","25.11.05"
"2275","울산광역시 동구 전하동","301-5","0301","0005","현대3","59.4600","202510","31","17,000","2","3","개인","개인","1987","녹수12길 16","-","직거래","-","25.11.11"
"2276","울산광역시 북구 천곡동","418","0418","0000","삼성코아루","84.9210","202510","31","24,800","-","2","개인","개인","2005","천곡남로 37","-","중개거래","울산 북구","-"
"2277","울산광역시 북구 연암동","415","0415","0000","벽산늘푸른","59.4850","202510","31","18,500","114","1","기타","개인","1994","상방로 160","-","중개거래","울산 북구","25.11.07"
